metric,mean,std,min,max,cv,se,ci_low,ci_high,t_critical,unit
http_req_waiting_p90,254.09,4.89,250.64,257.55,0.0192,3.4576,210.16,298.03,12.7062,ms
effective_prefill_concurrency_p99,4.00,0.00,4.00,4.00,0.0000,0.0000,4.00,4.00,12.7062,requests
usage_reasoning_tokens_max,512.00,0.00,512.00,512.00,0.0000,0.0000,512.00,512.00,12.7062,tokens
http_req_chunks_sent_p90,1.00,0.00,1.00,1.00,0.0000,0.0000,1.00,1.00,12.7062,count
output_token_count_sum,112463.00,1076.22,111702.00,113224.00,0.0096,761.0000,102793.58,122132.42,12.7062,tokens
http_req_chunks_received_p5,507.00,0.00,507.00,507.00,0.0000,0.0000,507.00,507.00,12.7062,count
usage_prompt_cache_read_tokens_avg,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,tokens
http_req_total_p99,6034.32,1400.15,5044.27,7024.37,0.2320,990.0520,-6545.48,18614.13,12.7062,ms
effective_latency_p75,5007.12,1.23,5006.26,5007.99,0.0002,0.8679,4996.10,5018.15,12.7062,ms
output_sequence_length_p5,512.00,0.00,512.00,512.00,0.0000,0.0000,512.00,512.00,12.7062,tokens
output_token_count_std,52.01,8.27,46.16,57.85,0.1589,5.8446,-22.26,126.27,12.7062,tokens
http_req_receiving_p25,4734.29,1.97,4732.91,4735.68,0.0004,1.3896,4716.64,4751.95,12.7062,ms
credit_to_start_latency_p50,1.44,0.02,1.43,1.46,0.0107,0.0109,1.31,1.58,12.7062,ms
http_req_connection_reused_p10,1.00,0.00,1.00,1.00,0.0000,0.0000,1.00,1.00,12.7062,ratio
effective_prefill_concurrency_p95,2.50,2.12,1.00,4.00,0.8485,1.5000,-16.56,21.56,12.7062,requests
input_sequence_length_sum,250712.00,2930.25,248640.00,252784.00,0.0117,2072.0000,224384.74,277039.26,12.7062,tokens
inter_token_latency_p50,9.29,0.00,9.29,9.29,0.0004,0.0029,9.25,9.32,12.7062,ms
http_req_total_max,6036.58,1403.18,5044.38,7028.78,0.2324,992.1987,-6570.50,18643.66,12.7062,ms
input_sequence_length_std,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,tokens
http_req_total_p95,5028.08,9.05,5021.68,5034.48,0.0018,6.4011,4946.75,5109.42,12.7062,ms
total_usage_total_tokens_avg,374616.00,4378.41,371520.00,377712.00,0.0117,3096.0000,335277.59,413954.41,12.7062,tokens
effective_decode_concurrency_std,0.90,0.03,0.87,0.92,0.0355,0.0225,0.61,1.18,12.7062,requests
effective_concurrency_p99,4.00,0.00,4.00,4.00,0.0000,0.0000,4.00,4.00,12.7062,requests
request_count_avg,242.00,2.83,240.00,244.00,0.0117,2.0000,216.59,267.41,12.7062,requests
inter_token_latency_p25,9.26,0.00,9.26,9.27,0.0005,0.0033,9.22,9.31,12.7062,ms
active_decode_throughput_max,799.56,10.27,792.29,806.82,0.0128,7.2605,707.30,891.81,12.7062,tokens/sec
total_osl_avg,123904.00,1448.15,122880.00,124928.00,0.0117,1024.0000,110892.85,136915.15,12.7062,tokens
usage_total_tokens_p75,1548.00,0.00,1548.00,1548.00,0.0000,0.0000,1548.00,1548.00,12.7062,tokens
credit_to_start_latency_sum,351.45,6.85,346.61,356.30,0.0195,4.8422,289.93,412.98,12.7062,ms
effective_latency_min,4957.37,11.02,4949.57,4965.16,0.0022,7.7926,4858.35,5056.38,12.7062,ms
inter_token_latency_sum,2247.78,25.88,2229.48,2266.07,0.0115,18.2972,2015.29,2480.26,12.7062,ms
credit_to_start_latency_std,0.16,0.01,0.16,0.16,0.0376,0.0042,0.11,0.21,12.7062,ms
http_req_connection_reused_p90,1.00,0.00,1.00,1.00,0.0000,0.0000,1.00,1.00,12.7062,ratio
effective_concurrency_max,4.00,0.00,4.00,4.00,0.0000,0.0000,4.00,4.00,12.7062,requests
output_token_throughput_per_user_p25,107.41,0.01,107.40,107.42,0.0001,0.0070,107.32,107.50,12.7062,tokens/sec/user
http_req_duration_p1,4955.98,10.94,4948.24,4963.72,0.0022,7.7383,4857.65,5054.30,12.7062,ms
inter_token_latency_std,0.04,0.00,0.03,0.04,0.0223,0.0006,0.03,0.04,12.7062,ms
effective_prefill_concurrency_p90,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,requests
e2e_output_token_throughput_p10,101.92,0.17,101.80,102.04,0.0017,0.1200,100.40,103.45,12.7062,tokens/sec/user
http_req_sending_avg,0.14,0.00,0.13,0.14,0.0057,0.0005,0.13,0.14,12.7062,ms
reasoning_token_count_p10,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,tokens
usage_total_tokens_min,1548.00,0.00,1548.00,1548.00,0.0000,0.0000,1548.00,1548.00,12.7062,tokens
http_req_data_received_p5,129.66,0.14,129.56,129.76,0.0011,0.1006,128.38,130.94,12.7062,KB
http_req_sending_p75,0.11,0.00,0.11,0.11,0.0104,0.0008,0.10,0.12,12.7062,ms
http_req_connection_overhead_p1,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,ms
request_latency_min,4955.94,10.97,4948.18,4963.70,0.0022,7.7596,4857.35,5054.54,12.7062,ms
usage_reasoning_tokens_p50,29.00,0.00,29.00,29.00,0.0000,0.0000,29.00,29.00,12.7062,tokens
e2e_output_token_throughput_p90,102.92,0.02,102.90,102.93,0.0002,0.0161,102.71,103.12,12.7062,tokens/sec/user
usage_prompt_cache_read_tokens_p5,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,tokens
http_req_blocked_p99,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,ms
reasoning_token_count_p90,62.00,2.83,60.00,64.00,0.0456,2.0000,36.59,87.41,12.7062,tokens
input_sequence_length_p1,1036.00,0.00,1036.00,1036.00,0.0000,0.0000,1036.00,1036.00,12.7062,tokens
active_prefill_throughput_per_user_p50,4164.50,21.49,4149.31,4179.70,0.0052,15.1952,3971.43,4357.58,12.7062,tokens/sec/user
usage_reasoning_tokens_sum,11441.00,371.94,11178.00,11704.00,0.0325,263.0000,8099.27,14782.73,12.7062,tokens
http_req_sending_min,0.08,0.00,0.08,0.08,0.0116,0.0007,0.07,0.09,12.7062,ms
http_req_blocked_p95,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,ms
http_req_chunks_received_p99,512.00,0.00,512.00,512.00,0.0000,0.0000,512.00,512.00,12.7062,count
usage_reasoning_tokens_std,90.31,2.13,88.80,91.81,0.0236,1.5049,71.19,109.43,12.7062,tokens
output_sequence_length_p99,512.00,0.00,512.00,512.00,0.0000,0.0000,512.00,512.00,12.7062,tokens
active_decode_throughput_p50,431.20,0.03,431.17,431.22,0.0001,0.0218,430.92,431.47,12.7062,tokens/sec
time_to_first_token_max,1270.97,1414.61,270.69,2271.25,1.1130,1000.2809,-11438.81,13980.74,12.7062,ms
credit_to_start_latency_p1,0.92,0.02,0.90,0.94,0.0243,0.0158,0.72,1.12,12.7062,ms
time_to_second_token_max,12.26,4.35,9.19,15.34,0.3547,3.0758,-26.82,51.35,12.7062,ms
effective_concurrency_p50,4.00,0.00,4.00,4.00,0.0000,0.0000,4.00,4.00,12.7062,requests
http_req_chunks_received_p95,512.00,0.00,512.00,512.00,0.0000,0.0000,512.00,512.00,12.7062,count
usage_prompt_tokens_p10,1036.00,0.00,1036.00,1036.00,0.0000,0.0000,1036.00,1036.00,12.7062,tokens
output_sequence_length_p95,512.00,0.00,512.00,512.00,0.0000,0.0000,512.00,512.00,12.7062,tokens
http_req_chunks_received_p10,508.00,0.00,508.00,508.00,0.0000,0.0000,508.00,508.00,12.7062,count
output_sequence_length_p10,512.00,0.00,512.00,512.00,0.0000,0.0000,512.00,512.00,12.7062,tokens
http_req_duration_avg,5012.44,22.10,4996.81,5028.06,0.0044,15.6239,4813.92,5210.96,12.7062,ms
active_decode_throughput_std,18.62,0.08,18.57,18.68,0.0042,0.0549,17.92,19.32,12.7062,tokens/sec
effective_concurrency_std,0.08,0.00,0.08,0.08,0.0036,0.0002,0.08,0.08,12.7062,requests
http_req_duration_p75,5005.65,1.17,5004.83,5006.48,0.0002,0.8254,4995.16,5016.14,12.7062,ms
usage_prompt_tokens_p90,1036.00,0.00,1036.00,1036.00,0.0000,0.0000,1036.00,1036.00,12.7062,tokens
output_sequence_length_p90,512.00,0.00,512.00,512.00,0.0000,0.0000,512.00,512.00,12.7062,tokens
nvidia_energy_per_user_avg,54286.93,561.08,53890.19,54683.68,0.0103,396.7453,49245.81,59328.06,12.7062,joules/user
nvidia_performance_per_watt_avg,0.00,0.00,0.00,0.00,0.0014,0.0000,0.00,0.00,12.7062,requests/sec/W
http_req_connection_overhead_avg,0.04,0.00,0.04,0.05,0.0476,0.0015,0.03,0.06,12.7062,ms
http_req_data_received_p99,130.88,0.06,130.84,130.92,0.0004,0.0397,130.38,131.39,12.7062,KB
http_req_connection_overhead_p75,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,ms
http_req_connection_reused_p25,1.00,0.00,1.00,1.00,0.0000,0.0000,1.00,1.00,12.7062,ratio
nvidia_energy_per_total_token_avg,579.66,0.78,579.10,580.21,0.0014,0.5543,572.62,586.70,12.7062,mJ/token
http_req_duration_min,4955.90,10.97,4948.14,4963.65,0.0022,7.7557,4857.35,5054.44,12.7062,ms
