metric,mean,std,min,max,cv,se,ci_low,ci_high,t_critical,unit
usage_total_tokens_sum,74496.00,0.00,74496.00,74496.00,0.0000,0.0000,74496.00,74496.00,12.7062,tokens
http_req_data_sent_p90,4.57,0.00,4.57,4.57,0.0000,0.0000,4.57,4.57,12.7062,KB
output_sequence_length_std,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,tokens
time_to_first_output_token_p99,80674.39,1863.89,79356.42,81992.36,0.0231,1317.9671,63928.03,97420.75,12.7062,ms
http_req_waiting_sum,214043.84,50922.87,178035.93,250051.75,0.2379,36007.9079,-243480.01,671567.69,12.7062,ms
output_token_count_p10,512.00,0.00,512.00,512.00,0.0000,0.0000,512.00,512.00,12.7062,tokens
e2e_output_token_throughput_p10,5.19,0.11,5.12,5.27,0.0216,0.0794,4.19,6.20,12.7062,tokens/sec/user
effective_prefill_throughput_p50,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,tokens/sec
usage_completion_tokens_min,512.00,0.00,512.00,512.00,0.0000,0.0000,512.00,512.00,12.7062,tokens
total_usage_completion_tokens_avg,24576.00,0.00,24576.00,24576.00,0.0000,0.0000,24576.00,24576.00,12.7062,tokens
http_req_receiving_p5,91555.40,408.88,91266.27,91844.52,0.0045,289.1247,87881.72,95229.08,12.7062,ms
active_prefill_throughput_p95,4295.69,612.95,3862.27,4729.12,0.1427,433.4216,-1211.45,9802.84,12.7062,tokens/sec
effective_latency_p50,96537.67,1147.40,95726.33,97349.00,0.0119,811.3331,86228.70,106846.63,12.7062,ms
usage_prompt_tokens_sum,49920.00,0.00,49920.00,49920.00,0.0000,0.0000,49920.00,49920.00,12.7062,tokens
usage_completion_tokens_avg,512.00,0.00,512.00,512.00,0.0000,0.0000,512.00,512.00,12.7062,tokens
http_req_data_sent_min,4.12,0.00,4.12,4.12,0.0000,0.0000,4.12,4.12,12.7062,KB
http_req_connecting_sum,24.37,0.04,24.34,24.40,0.0018,0.0317,23.97,24.78,12.7062,ms
http_req_waiting_p5,3141.55,396.80,2860.97,3422.13,0.1263,280.5788,-423.54,6706.64,12.7062,ms
active_prefill_throughput_p99,4295.69,612.95,3862.27,4729.12,0.1427,433.4216,-1211.45,9802.84,12.7062,tokens/sec
inter_token_latency_p1,179.17,0.80,178.60,179.73,0.0045,0.5657,171.98,186.36,12.7062,ms
http_req_data_sent_avg,4.41,0.00,4.41,4.41,0.0000,0.0000,4.41,4.41,12.7062,KB
e2e_output_token_throughput_std,0.05,0.02,0.04,0.06,0.3209,0.0116,-0.10,0.20,12.7062,tokens/sec/user
http_req_connection_reused_p10,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,ratio
http_req_receiving_p1,91555.38,408.87,91266.27,91844.50,0.0045,289.1143,87881.84,95228.93,12.7062,ms
usage_total_tokens_p1,1552.00,0.00,1552.00,1552.00,0.0000,0.0000,1552.00,1552.00,12.7062,tokens
time_to_first_output_token_p90,54712.31,2401.48,53014.21,56410.42,0.0439,1698.1040,33135.86,76288.77,12.7062,ms
http_req_data_received_p50,139.95,0.01,139.94,139.95,0.0001,0.0063,139.87,140.03,12.7062,KB
active_decode_throughput_per_user_max,525.43,379.41,257.15,793.72,0.7221,268.2835,-2883.43,3934.30,12.7062,tokens/sec/user
effective_decode_throughput_p95,97.19,0.63,96.74,97.63,0.0065,0.4452,91.53,102.84,12.7062,tokens/sec
http_req_dns_lookup_sum,17.29,0.18,17.17,17.42,0.0105,0.1283,15.66,18.93,12.7062,ms
http_req_blocked_sum,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,ms
http_req_waiting_p1,2820.77,11.76,2812.46,2829.09,0.0042,8.3177,2715.09,2926.46,12.7062,ms
total_usage_prompt_tokens_avg,49920.00,0.00,49920.00,49920.00,0.0000,0.0000,49920.00,49920.00,12.7062,tokens
nvidia_energy_per_user_avg,7098.46,39.97,7070.20,7126.73,0.0056,28.2640,6739.33,7457.59,12.7062,joules/user
http_req_connection_overhead_p25,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,ms
active_decode_throughput_p95,98.50,0.92,97.84,99.15,0.0094,0.6521,90.21,106.78,12.7062,tokens/sec
input_sequence_length_max,1040.00,0.00,1040.00,1040.00,0.0000,0.0000,1040.00,1040.00,12.7062,tokens
prefill_throughput_per_user_p5,195.11,71.43,144.60,245.62,0.3661,50.5111,-446.70,836.91,12.7062,tokens/sec/user
credit_to_start_latency_p10,0.86,0.00,0.86,0.86,0.0029,0.0018,0.84,0.88,12.7062,ms
http_req_connecting_p5,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,ms
effective_decode_throughput_p99,128.36,3.28,126.04,130.68,0.0256,2.3191,98.89,157.82,12.7062,tokens/sec
time_to_second_token_p25,2.68,2.01,1.26,4.10,0.7505,1.4221,-15.39,20.75,12.7062,ms
http_req_chunks_received_p5,512.00,0.00,512.00,512.00,0.0000,0.0000,512.00,512.00,12.7062,count
http_req_waiting_max,5712.28,2090.58,4234.02,7190.54,0.3660,1478.2605,-13070.80,24495.36,12.7062,ms
osl_mismatch_count_avg,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,requests
effective_prefill_concurrency_p95,4.00,5.66,0.00,8.00,1.4142,4.0000,-46.82,54.82,12.7062,requests
active_total_throughput_p50,88.46,0.38,88.19,88.72,0.0043,0.2669,85.07,91.85,12.7062,tokens/sec
usage_prompt_tokens_p1,1040.00,0.00,1040.00,1040.00,0.0000,0.0000,1040.00,1040.00,12.7062,tokens
http_req_connection_reused_std,0.47,0.00,0.47,0.47,0.0000,0.0000,0.47,0.47,12.7062,ratio
time_to_first_output_token_min,19608.15,5303.06,15858.33,23357.98,0.2705,3749.8291,-28037.94,67254.25,12.7062,ms
http_req_connecting_p1,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,ms
effective_decode_throughput_per_user_p95,6.07,0.04,6.05,6.10,0.0065,0.0278,5.72,6.43,12.7062,tokens/sec/user
time_to_first_output_token_p75,44316.49,3957.84,41517.87,47115.10,0.0893,2798.6167,8756.69,79876.28,12.7062,ms
effective_prefill_concurrency_p99,16.00,0.00,16.00,16.00,0.0000,0.0000,16.00,16.00,12.7062,requests
http_req_dns_lookup_p5,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,ms
time_to_first_output_token_avg,38151.50,1444.73,37129.92,39173.08,0.0379,1021.5769,25171.14,51131.87,12.7062,ms
credit_to_start_latency_std,3.14,0.34,2.90,3.38,0.1076,0.2386,0.11,6.17,12.7062,ms
prefill_throughput_per_user_max,377.94,14.99,367.34,388.55,0.0397,10.6029,243.22,512.67,12.7062,tokens/sec/user
http_req_connecting_max,1.69,0.02,1.68,1.70,0.0116,0.0139,1.51,1.87,12.7062,ms
effective_prefill_throughput_p95,978.87,1384.34,0.00,1957.75,1.4142,978.8737,-11458.90,13416.64,12.7062,tokens/sec
http_req_sending_std,0.78,0.00,0.77,0.78,0.0021,0.0011,0.76,0.79,12.7062,ms
decode_duration_std,770.07,159.67,657.17,882.98,0.2073,112.9022,-664.48,2204.63,12.7062,ms
http_req_chunks_received_max,512.00,0.00,512.00,512.00,0.0000,0.0000,512.00,512.00,12.7062,count
http_req_dns_lookup_p1,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,ms
http_req_blocked_p1,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,ms
active_decode_throughput_per_user_p90,5.86,0.01,5.85,5.86,0.0012,0.0051,5.79,5.92,12.7062,tokens/sec/user
time_to_first_token_p50,4335.69,241.84,4164.68,4506.70,0.0558,171.0097,2162.81,6508.57,12.7062,ms
request_latency_max,98588.74,2129.97,97082.62,100094.85,0.0216,1506.1153,79451.73,117725.75,12.7062,ms
effective_prefill_throughput_p99,4193.11,748.89,3663.56,4722.65,0.1786,529.5457,-2535.41,10921.62,12.7062,tokens/sec
input_sequence_length_p90,1040.00,0.00,1040.00,1040.00,0.0000,0.0000,1040.00,1040.00,12.7062,tokens
effective_latency_p95,98590.30,2128.76,97085.03,100095.56,0.0216,1505.2628,79464.12,117716.47,12.7062,ms
effective_latency_max,98590.46,2128.80,97085.17,100095.75,0.0216,1505.2879,79463.97,117716.96,12.7062,ms
request_latency_p99,98588.73,2129.97,97082.61,100094.85,0.0216,1506.1194,79451.66,117725.79,12.7062,ms
effective_decode_concurrency_std,5.72,0.04,5.69,5.75,0.0075,0.0302,5.34,6.11,12.7062,requests
output_token_count_sum,24576.00,0.00,24576.00,24576.00,0.0000,0.0000,24576.00,24576.00,12.7062,tokens
http_req_waiting_p90,5712.14,2090.48,4233.94,7190.33,0.3660,1478.1940,-13070.10,24494.37,12.7062,ms
effective_latency_p99,98590.43,2128.84,97085.12,100095.75,0.0216,1505.3151,79463.59,117717.27,12.7062,ms
http_req_data_received_p95,140.28,0.01,140.27,140.29,0.0001,0.0081,140.18,140.38,12.7062,KB
active_decode_throughput_per_user_min,0.19,0.27,0.00,0.39,1.4142,0.1931,-2.26,2.65,12.7062,tokens/sec/user
output_sequence_length_max,512.00,0.00,512.00,512.00,0.0000,0.0000,512.00,512.00,12.7062,tokens
effective_decode_throughput_min,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,tokens/sec
http_req_data_received_p99,140.36,0.01,140.35,140.36,0.0000,0.0039,140.31,140.41,12.7062,KB
prefill_throughput_per_user_p90,300.41,78.77,244.71,356.10,0.2622,55.6969,-407.29,1008.10,12.7062,tokens/sec/user
inter_chunk_latency_p50,184.60,0.04,184.57,184.64,0.0002,0.0312,184.21,185.00,12.7062,ms
active_decode_throughput_per_user_avg,5.38,0.08,5.32,5.44,0.0158,0.0599,4.62,6.14,12.7062,tokens/sec/user
time_to_second_token_p10,2.57,1.88,1.25,3.90,0.7297,1.3287,-14.31,19.46,12.7062,ms
inter_token_latency_p25,180.05,1.23,179.18,180.91,0.0068,0.8673,169.03,191.07,12.7062,ms
input_sequence_length_min,1040.00,0.00,1040.00,1040.00,0.0000,0.0000,1040.00,1040.00,12.7062,tokens
output_token_count_p5,512.00,0.00,512.00,512.00,0.0000,0.0000,512.00,512.00,12.7062,tokens
http_req_connecting_p90,1.53,0.01,1.53,1.54,0.0063,0.0068,1.45,1.62,12.7062,ms
input_sequence_length_p75,1040.00,0.00,1040.00,1040.00,0.0000,0.0000,1040.00,1040.00,12.7062,tokens
http_req_receiving_p25,92003.98,626.77,91560.79,92447.17,0.0068,443.1917,86372.69,97635.26,12.7062,ms
output_sequence_length_p99,512.00,0.00,512.00,512.00,0.0000,0.0000,512.00,512.00,12.7062,tokens
http_req_chunks_received_p90,512.00,0.00,512.00,512.00,0.0000,0.0000,512.00,512.00,12.7062,count
http_req_sending_p50,0.22,0.00,0.22,0.22,0.0059,0.0009,0.20,0.23,12.7062,ms
http_req_duration_sum,4660846.58,60090.09,4618356.47,4703336.69,0.0129,42490.1106,4120958.53,5200734.62,12.7062,ms
usage_total_tokens_p25,1552.00,0.00,1552.00,1552.00,0.0000,0.0000,1552.00,1552.00,12.7062,tokens
decode_duration_p50,92611.98,55.41,92572.80,92651.16,0.0006,39.1797,92114.16,93109.81,12.7062,ms
effective_decode_throughput_avg,74.33,0.00,74.33,74.33,0.0000,0.0001,74.33,74.33,12.7062,tokens/sec
input_sequence_length_avg,1040.00,0.00,1040.00,1040.00,0.0000,0.0000,1040.00,1040.00,12.7062,tokens
osl_mismatch_diff_pct_p50,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,%
request_latency_p90,98586.93,2132.18,97079.25,100094.61,0.0216,1507.6768,79430.08,117743.78,12.7062,ms
active_total_throughput_p95,1090.64,1416.56,88.98,2092.30,1.2988,1001.6623,-11636.69,13817.97,12.7062,tokens/sec
http_req_waiting_p75,5707.80,2088.97,4230.68,7184.93,0.3660,1477.1249,-13060.85,24476.45,12.7062,ms
output_token_count_p1,512.00,0.00,512.00,512.00,0.0000,0.0000,512.00,512.00,12.7062,tokens
effective_latency_p90,98590.21,2128.78,97084.93,100095.48,0.0216,1505.2748,79463.88,117716.54,12.7062,ms
active_total_throughput_p99,4195.82,745.05,3669.00,4722.65,0.1776,526.8270,-2498.15,10889.80,12.7062,tokens/sec
nvidia_performance_per_watt_avg,0.00,0.00,0.00,0.00,0.0056,0.0000,0.00,0.00,12.7062,requests/sec/W
time_to_second_token_std,564.48,15.82,553.29,575.67,0.0280,11.1895,422.30,706.66,12.7062,ms
http_req_duration_p5,96227.05,1027.67,95500.38,96953.73,0.0107,726.6744,86993.78,105460.33,12.7062,ms
usage_prompt_tokens_p25,1040.00,0.00,1040.00,1040.00,0.0000,0.0000,1040.00,1040.00,12.7062,tokens
prefill_throughput_per_user_min,195.11,71.43,144.59,245.62,0.3661,50.5109,-446.70,836.91,12.7062,tokens/sec/user
http_req_total_p10,96227.09,1027.67,95500.42,96953.76,0.0107,726.6710,86993.86,105460.32,12.7062,ms
http_req_connection_reused_p5,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,ratio
e2e_output_token_throughput_max,5.32,0.06,5.28,5.36,0.0107,0.0402,4.81,5.83,12.7062,tokens/sec/user
prefill_throughput_per_user_p75,280.14,60.87,237.09,323.18,0.2173,43.0446,-266.80,827.07,12.7062,tokens/sec/user
http_req_connecting_p75,1.46,0.02,1.45,1.48,0.0129,0.0133,1.29,1.63,12.7062,ms
http_req_chunks_sent_p25,1.00,0.00,1.00,1.00,0.0000,0.0000,1.00,1.00,12.7062,count
prefill_throughput_per_user_avg,250.73,51.96,213.99,287.47,0.2072,36.7418,-216.12,717.58,12.7062,tokens/sec/user
http_req_chunks_received_p75,512.00,0.00,512.00,512.00,0.0000,0.0000,512.00,512.00,12.7062,count
active_prefill_throughput_per_user_avg,244.55,52.35,207.53,281.57,0.2141,37.0188,-225.82,714.92,12.7062,tokens/sec/user
time_to_first_token_p95,5713.27,2091.75,4234.18,7192.36,0.3661,1479.0900,-13080.35,24506.89,12.7062,ms
e2e_output_token_throughput_p99,5.32,0.06,5.28,5.36,0.0107,0.0402,4.81,5.83,12.7062,tokens/sec/user
input_token_throughput_avg,151.27,0.00,151.27,151.27,0.0000,0.0001,151.27,151.27,12.7062,tokens/sec
output_sequence_length_p90,512.00,0.00,512.00,512.00,0.0000,0.0000,512.00,512.00,12.7062,tokens
request_latency_min,96227.05,1027.63,95500.40,96953.69,0.0107,726.6466,86994.13,105459.97,12.7062,ms
effective_prefill_throughput_avg,151.27,0.00,151.27,151.27,0.0000,0.0001,151.27,151.27,12.7062,tokens/sec
nvidia_energy_per_output_token_avg,4621.39,26.02,4602.99,4639.80,0.0056,18.4010,4387.59,4855.20,12.7062,mJ/token
http_req_duration_p1,96227.01,1027.65,95500.35,96953.67,0.0107,726.6596,86993.92,105460.10,12.7062,ms
total_token_throughput_avg,225.74,0.00,225.74,225.74,0.0000,0.0002,225.74,225.75,12.7062,tokens/sec
effective_latency_min,96228.51,1027.69,95501.82,96955.20,0.0107,726.6870,86995.08,105461.94,12.7062,ms
request_latency_avg,97101.06,1251.87,96215.85,97986.26,0.0129,885.2080,85853.42,108348.69,12.7062,ms
http_req_dns_lookup_p75,1.03,0.00,1.03,1.03,0.0006,0.0004,1.02,1.03,12.7062,ms
http_req_blocked_p25,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,ms
effective_latency_avg,97103.21,1252.03,96217.89,97988.53,0.0129,885.3189,85854.16,108352.25,12.7062,ms
active_total_throughput_p90,88.67,0.43,88.37,88.98,0.0048,0.3036,84.82,92.53,12.7062,tokens/sec
http_req_total_std,955.78,335.74,718.38,1193.18,0.3513,237.4029,-2060.71,3972.27,12.7062,ms
http_req_connection_reused_max,1.00,0.00,1.00,1.00,0.0000,0.0000,1.00,1.00,12.7062,ratio
inter_token_latency_p10,179.17,0.80,178.60,179.73,0.0045,0.5658,171.98,186.36,12.7062,ms
output_sequence_length_min,512.00,0.00,512.00,512.00,0.0000,0.0000,512.00,512.00,12.7062,tokens
http_req_receiving_p10,91555.42,408.90,91266.29,91844.55,0.0045,289.1327,87881.64,95229.20,12.7062,ms
usage_total_tokens_p10,1552.00,0.00,1552.00,1552.00,0.0000,0.0000,1552.00,1552.00,12.7062,tokens
output_sequence_length_p75,512.00,0.00,512.00,512.00,0.0000,0.0000,512.00,512.00,12.7062,tokens
inter_chunk_latency_p95,192.92,0.54,192.54,193.31,0.0028,0.3848,188.03,197.81,12.7062,ms
e2e_output_token_throughput_p90,5.32,0.06,5.28,5.36,0.0107,0.0402,4.81,5.83,12.7062,tokens/sec/user
credit_to_start_latency_max,21.43,0.17,21.32,21.55,0.0078,0.1176,19.94,22.93,12.7062,ms
output_sequence_length_avg,512.00,0.00,512.00,512.00,0.0000,0.0000,512.00,512.00,12.7062,tokens
http_req_sending_p95,1.91,0.01,1.91,1.92,0.0056,0.0076,1.82,2.01,12.7062,ms
decode_duration_p95,94162.42,160.92,94048.63,94276.21,0.0017,113.7893,92716.59,95608.25,12.7062,ms
http_req_sending_max,2.01,0.03,1.99,2.03,0.0149,0.0211,1.74,2.28,12.7062,ms
decode_duration_max,94480.85,469.94,94148.56,94813.15,0.0050,332.2956,90258.64,98703.07,12.7062,ms
inter_chunk_latency_p99,195.66,0.37,195.40,195.92,0.0019,0.2597,192.36,198.96,12.7062,ms
osl_mismatch_diff_pct_p95,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,%
credit_to_start_latency_p99,15.26,3.73,12.62,17.90,0.2445,2.6389,-18.27,48.79,12.7062,ms
active_total_throughput_min,8.25,4.00,5.42,11.07,0.4848,2.8273,-27.68,44.17,12.7062,tokens/sec
http_req_sending_p99,1.99,0.03,1.97,2.01,0.0156,0.0220,1.71,2.27,12.7062,ms
decode_duration_p99,94376.40,322.29,94148.51,94604.29,0.0034,227.8928,91480.75,97272.05,12.7062,ms
http_req_connection_overhead_sum,41.67,0.14,41.57,41.76,0.0033,0.0966,40.44,42.89,12.7062,ms
time_to_first_output_token_p50,33066.17,487.95,32721.14,33411.19,0.0148,345.0294,28682.15,37450.18,12.7062,ms
nvidia_energy_delay_product_avg,229747.72,1668.37,228568.00,230927.44,0.0073,1179.7180,214757.98,244737.46,12.7062,J*s
active_total_throughput_avg,254.36,4.18,251.40,257.31,0.0164,2.9522,216.85,291.87,12.7062,tokens/sec
effective_decode_concurrency_max,16.00,0.00,16.00,16.00,0.0000,0.0000,16.00,16.00,12.7062,requests
inter_token_latency_std,1.51,0.31,1.29,1.73,0.2073,0.2209,-1.30,4.31,12.7062,ms
usage_prompt_tokens_p10,1040.00,0.00,1040.00,1040.00,0.0000,0.0000,1040.00,1040.00,12.7062,tokens
http_req_receiving_std,770.07,159.67,657.17,882.97,0.2073,112.9034,-664.50,2204.64,12.7062,ms
usage_total_tokens_std,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,tokens
http_req_connection_reused_p90,1.00,0.00,1.00,1.00,0.0000,0.0000,1.00,1.00,12.7062,ratio
http_req_chunks_sent_p10,1.00,0.00,1.00,1.00,0.0000,0.0000,1.00,1.00,12.7062,count
e2e_output_token_throughput_min,5.19,0.11,5.12,5.27,0.0216,0.0794,4.19,6.20,12.7062,tokens/sec/user
output_token_count_p75,512.00,0.00,512.00,512.00,0.0000,0.0000,512.00,512.00,12.7062,tokens
e2e_output_token_throughput_p75,5.32,0.06,5.28,5.36,0.0107,0.0403,4.81,5.83,12.7062,tokens/sec/user
e2e_output_token_throughput_avg,5.27,0.07,5.23,5.32,0.0128,0.0478,4.67,5.88,12.7062,tokens/sec/user
http_req_connection_overhead_p5,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,ms
credit_to_start_latency_p90,2.66,0.04,2.64,2.69,0.0137,0.0257,2.34,2.99,12.7062,ms
http_req_dns_lookup_p10,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,ms
http_req_blocked_p10,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,ms
http_req_sending_p90,1.84,0.02,1.83,1.85,0.0092,0.0119,1.69,1.99,12.7062,ms
decode_duration_p90,93614.33,351.99,93365.43,93863.22,0.0038,248.8952,90451.81,96776.84,12.7062,ms
usage_prompt_tokens_std,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,tokens
http_req_connection_overhead_p1,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,ms
http_req_chunks_sent_std,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,count
http_req_duration_p25,96229.26,1030.58,95500.53,96957.99,0.0107,728.7317,86969.84,105488.67,12.7062,ms
http_req_connection_reused_p75,1.00,0.00,1.00,1.00,0.0000,0.0000,1.00,1.00,12.7062,ratio
active_decode_throughput_per_user_p50,5.40,0.01,5.39,5.40,0.0017,0.0066,5.31,5.48,12.7062,tokens/sec/user
effective_decode_concurrency_p90,16.00,0.00,16.00,16.00,0.0000,0.0000,16.00,16.00,12.7062,requests
input_sequence_length_p50,1040.00,0.00,1040.00,1040.00,0.0000,0.0000,1040.00,1040.00,12.7062,tokens
time_to_second_token_max,2060.69,784.69,1505.83,2615.55,0.3808,554.8617,-4989.50,9110.87,12.7062,ms
http_req_blocked_std,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,ms
http_req_dns_lookup_std,0.51,0.01,0.51,0.52,0.0110,0.0040,0.46,0.56,12.7062,ms
credit_to_start_latency_min,0.83,0.01,0.82,0.83,0.0068,0.0040,0.78,0.88,12.7062,ms
credit_to_start_latency_p75,2.45,0.04,2.42,2.48,0.0169,0.0292,2.08,2.82,12.7062,ms
http_req_sending_min,0.14,0.00,0.13,0.14,0.0321,0.0031,0.10,0.18,12.7062,ms
