metric,mean,std,min,max,cv,se,ci_low,ci_high,t_critical,unit
usage_completion_tokens_p90,512.00,0.00,512.00,512.00,0.0000,0.0000,512.00,512.00,12.7062,tokens
active_prefill_throughput_per_user_p50,3114.70,4295.93,77.02,6152.38,1.3792,3037.6793,-35482.67,41712.08,12.7062,tokens/sec/user
active_prefill_throughput_per_user_p90,6152.50,129.24,6061.11,6243.88,0.0210,91.3851,4991.34,7313.65,12.7062,tokens/sec/user
decode_duration_avg,3778.47,1.27,3777.58,3779.37,0.0003,0.8966,3767.08,3789.87,12.7062,ms
effective_decode_concurrency_min,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,requests
effective_concurrency_p95,4.00,0.00,4.00,4.00,0.0000,0.0000,4.00,4.00,12.7062,requests
output_sequence_length_avg,512.00,0.00,512.00,512.00,0.0000,0.0000,512.00,512.00,12.7062,tokens
usage_prompt_tokens_p5,1107.00,0.00,1107.00,1107.00,0.0000,0.0000,1107.00,1107.00,12.7062,tokens
usage_reasoning_tokens_std,8.32,11.77,0.00,16.64,1.4142,8.3225,-97.42,114.07,12.7062,tokens
request_latency_p95,4028.85,70.59,3978.93,4078.76,0.0175,49.9150,3394.62,4663.08,12.7062,ms
effective_prefill_throughput_per_user_avg,271.37,26.77,252.44,290.30,0.0987,18.9299,30.84,511.90,12.7062,tokens/sec/user
effective_latency_p95,4030.23,70.52,3980.36,4080.09,0.0175,49.8626,3396.66,4663.79,12.7062,ms
request_latency_p25,3954.04,5.40,3950.23,3957.86,0.0014,3.8174,3905.54,4002.55,12.7062,ms
effective_latency_p25,3955.87,5.77,3951.79,3959.95,0.0015,4.0788,3904.04,4007.70,12.7062,ms
http_req_connection_reused_p10,1.00,0.00,1.00,1.00,0.0000,0.0000,1.00,1.00,12.7062,ratio
time_to_second_token_p75,4.33,0.11,4.26,4.41,0.0248,0.0758,3.37,5.30,12.7062,ms
http_req_sending_std,0.21,0.01,0.20,0.22,0.0610,0.0090,0.09,0.32,12.7062,ms
usage_completion_tokens_max,512.00,0.00,512.00,512.00,0.0000,0.0000,512.00,512.00,12.7062,tokens
time_to_second_token_avg,4.06,0.04,4.03,4.08,0.0088,0.0251,3.74,4.38,12.7062,ms
effective_decode_throughput_per_user_p99,164.42,1.42,163.41,165.42,0.0087,1.0058,151.64,177.20,12.7062,tokens/sec/user
effective_prefill_throughput_p99,24703.93,296.01,24494.62,24913.24,0.0120,209.3115,22044.37,27363.48,12.7062,tokens/sec
http_req_connection_reused_p1,0.02,0.02,0.00,0.03,1.4142,0.0150,-0.18,0.21,12.7062,ratio
effective_decode_concurrency_avg,3.58,0.34,3.34,3.81,0.0944,0.2386,0.54,6.61,12.7062,requests
inter_chunk_latency_std,2.17,0.04,2.15,2.20,0.0186,0.0285,1.81,2.54,12.7062,ms
prefill_throughput_per_user_p95,6279.79,11.32,6271.78,6287.79,0.0018,8.0032,6178.10,6381.48,12.7062,tokens/sec/user
http_req_dns_lookup_p50,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,ms
http_req_dns_lookup_p90,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,ms
reasoning_token_count_p5,512.00,0.00,512.00,512.00,0.0000,0.0000,512.00,512.00,12.7062,tokens
prefill_throughput_per_user_p25,5010.10,1528.58,3929.24,6090.97,0.3051,1080.8661,-8723.60,18743.81,12.7062,tokens/sec/user
usage_total_tokens_p95,1619.00,0.00,1619.00,1619.00,0.0000,0.0000,1619.00,1619.00,12.7062,tokens
http_req_connection_reused_min,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,ratio
active_decode_throughput_p99,657.02,0.55,656.63,657.41,0.0008,0.3918,652.04,662.00,12.7062,tokens/sec
http_req_blocked_p95,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,ms
http_req_data_sent_sum,1295.67,116.00,1213.64,1377.69,0.0895,82.0225,253.47,2337.86,12.7062,KB
usage_total_tokens_p25,1619.00,0.00,1619.00,1619.00,0.0000,0.0000,1619.00,1619.00,12.7062,tokens
http_req_blocked_p25,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,ms
credit_to_start_latency_std,0.15,0.01,0.14,0.16,0.0942,0.0103,0.02,0.29,12.7062,ms
http_req_chunks_sent_p5,1.00,0.00,1.00,1.00,0.0000,0.0000,1.00,1.00,12.7062,count
e2e_output_token_throughput_p99,130.09,0.31,129.86,130.31,0.0024,0.2224,127.26,132.91,12.7062,tokens/sec/user
nvidia_energy_per_output_token_avg,1182.07,52.12,1145.21,1218.92,0.0441,36.8552,713.78,1650.36,12.7062,mJ/token
inter_token_latency_p99,7.45,0.00,7.44,7.45,0.0006,0.0031,7.41,7.49,12.7062,ms
e2e_output_token_throughput_p10,127.27,2.13,125.77,128.78,0.0167,1.5034,108.17,146.38,12.7062,tokens/sec/user
inter_token_latency_p10,7.37,0.01,7.36,7.37,0.0012,0.0062,7.29,7.45,12.7062,ms
osl_mismatch_diff_pct_sum,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,%
decode_duration_p50,3777.98,0.30,3777.77,3778.20,0.0001,0.2140,3775.26,3780.70,12.7062,ms
http_req_dns_lookup_max,1.17,0.02,1.16,1.18,0.0162,0.0134,1.00,1.34,12.7062,ms
request_throughput_avg,0.95,0.09,0.88,1.01,0.0947,0.0634,0.14,1.75,12.7062,requests/sec
output_sequence_length_p50,512.00,0.00,512.00,512.00,0.0000,0.0000,512.00,512.00,12.7062,tokens
active_decode_throughput_min,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,tokens/sec
output_sequence_length_p90,512.00,0.00,512.00,512.00,0.0000,0.0000,512.00,512.00,12.7062,tokens
e2e_output_token_throughput_p1,74.41,76.54,20.29,128.53,1.0287,54.1246,-613.31,762.13,12.7062,tokens/sec/user
http_req_connection_reused_p75,1.00,0.00,1.00,1.00,0.0000,0.0000,1.00,1.00,12.7062,ratio
time_to_first_output_token_p5,nan,nan,2046.62,2046.62,nan,nan,nan,nan,nan,ms
inter_token_latency_p1,7.35,0.01,7.34,7.35,0.0010,0.0050,7.28,7.41,12.7062,ms
http_req_connection_reused_avg,0.99,0.00,0.99,0.99,0.0013,0.0009,0.97,1.00,12.7062,ratio
http_req_duration_p5,3944.57,9.24,3938.04,3951.10,0.0023,6.5307,3861.59,4027.55,12.7062,ms
e2e_output_token_throughput_min,74.40,76.54,20.28,128.53,1.0287,54.1226,-613.29,762.10,12.7062,tokens/sec/user
input_sequence_length_p50,1107.00,0.00,1107.00,1107.00,0.0000,0.0000,1107.00,1107.00,12.7062,tokens
request_latency_p99,14611.51,15030.47,3983.36,25239.66,1.0287,10628.1497,-120431.94,149654.95,12.7062,ms
input_sequence_length_p90,1107.00,0.00,1107.00,1107.00,0.0000,0.0000,1107.00,1107.00,12.7062,tokens
http_req_chunks_received_std,14.47,0.20,14.33,14.61,0.0139,0.1422,12.66,16.28,12.7062,count
inter_token_latency_min,7.34,0.01,7.33,7.35,0.0013,0.0070,7.25,7.43,12.7062,ms
effective_latency_p99,14612.62,15030.19,3984.67,25240.57,1.0286,10627.9476,-120428.26,149653.50,12.7062,ms
nvidia_energy_per_request_avg,605.22,26.69,586.35,624.09,0.0441,18.8699,365.45,844.98,12.7062,joules/request
effective_latency_p10,3949.46,8.45,3943.49,3955.44,0.0021,5.9746,3873.55,4025.38,12.7062,ms
time_to_second_token_p50,3.86,0.03,3.83,3.88,0.0089,0.0243,3.55,4.17,12.7062,ms
usage_reasoning_tokens_p95,512.00,0.00,512.00,512.00,0.0000,0.0000,512.00,512.00,12.7062,tokens
time_to_second_token_p90,5.14,0.10,5.06,5.21,0.0196,0.0711,4.23,6.04,12.7062,ms
http_req_connecting_sum,6.25,0.10,6.18,6.32,0.0159,0.0703,5.36,7.15,12.7062,ms
usage_reasoning_tokens_p25,512.00,0.00,512.00,512.00,0.0000,0.0000,512.00,512.00,12.7062,tokens
output_sequence_length_max,512.00,0.00,512.00,512.00,0.0000,0.0000,512.00,512.00,12.7062,tokens
usage_prompt_tokens_std,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,tokens
effective_decode_throughput_p99,651.86,5.65,647.86,655.85,0.0087,3.9953,601.09,702.62,12.7062,tokens/sec
effective_latency_p1,3937.55,9.05,3931.15,3943.95,0.0023,6.3997,3856.23,4018.86,12.7062,ms
output_token_throughput_per_user_sum,38679.48,3455.74,36235.91,41123.06,0.0893,2443.5746,7630.92,69728.04,12.7062,tokens/sec/user
http_req_data_received_p5,120.39,0.47,120.06,120.72,0.0039,0.3323,116.17,124.61,12.7062,KB
decode_duration_sum,1080627.35,95821.61,1012871.24,1148383.46,0.0887,67756.1097,219704.34,1941550.35,12.7062,ms
active_decode_throughput_per_user_p50,140.56,0.28,140.37,140.76,0.0020,0.1969,138.06,143.07,12.7062,tokens/sec/user
active_decode_throughput_avg,540.07,0.19,539.93,540.20,0.0004,0.1348,538.36,541.78,12.7062,tokens/sec
active_decode_throughput_per_user_p90,149.86,0.49,149.51,150.20,0.0032,0.3442,145.48,154.23,12.7062,tokens/sec/user
prefill_throughput_per_user_p99,6303.92,20.41,6289.49,6318.35,0.0032,14.4324,6120.54,6487.30,12.7062,tokens/sec/user
http_req_sending_p95,0.12,0.00,0.12,0.12,0.0314,0.0027,0.09,0.15,12.7062,ms
e2e_output_token_throughput_p75,129.49,0.18,129.36,129.61,0.0014,0.1250,127.90,131.08,12.7062,tokens/sec/user
input_sequence_length_max,1107.00,0.00,1107.00,1107.00,0.0000,0.0000,1107.00,1107.00,12.7062,tokens
prefill_throughput_per_user_p10,4934.70,1498.85,3874.85,5994.55,0.3037,1059.8503,-8531.98,18401.37,12.7062,tokens/sec/user
effective_latency_min,3936.94,9.14,3930.48,3943.40,0.0023,6.4620,3854.83,4019.05,12.7062,ms
inter_token_latency_p75,7.41,0.00,7.41,7.41,0.0000,0.0002,7.41,7.41,12.7062,ms
http_req_sending_p25,0.09,0.00,0.09,0.09,0.0079,0.0005,0.08,0.10,12.7062,ms
e2e_output_token_throughput_avg,127.17,3.10,124.98,129.36,0.0244,2.1908,99.34,155.01,12.7062,tokens/sec/user
http_req_blocked_p99,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,ms
inter_token_latency_avg,7.39,0.00,7.39,7.40,0.0003,0.0018,7.37,7.42,12.7062,ms
http_req_receiving_p5,3761.75,4.43,3758.62,3764.88,0.0012,3.1299,3721.98,3801.52,12.7062,ms
time_to_second_token_max,6.64,0.16,6.52,6.75,0.0244,0.1145,5.18,8.09,12.7062,ms
inter_chunk_latency_p95,14.75,0.00,14.74,14.75,0.0003,0.0026,14.71,14.78,12.7062,ms
http_req_blocked_p10,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,ms
http_req_total_sum,1208243.78,6982.43,1203306.45,1213181.10,0.0058,4937.3223,1145509.15,1270978.40,12.7062,ms
effective_prefill_concurrency_std,1.15,0.46,0.83,1.48,0.4003,0.3269,-3.00,5.31,12.7062,requests
nvidia_average_gpu_power_avg,571.59,28.98,551.10,592.09,0.0507,20.4940,311.19,831.99,12.7062,W
prefill_throughput_per_user_p1,2934.27,4076.73,51.59,5816.96,1.3893,2882.6829,-33693.69,39562.23,12.7062,tokens/sec/user
inter_chunk_latency_p25,7.33,0.00,7.33,7.33,0.0002,0.0013,7.31,7.34,12.7062,ms
total_usage_total_tokens_avg,463034.00,41213.01,433892.00,492176.00,0.0890,29142.0000,92749.78,833318.22,12.7062,tokens
effective_decode_throughput_min,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,tokens/sec
http_req_data_sent_p10,4.32,0.01,4.31,4.33,0.0018,0.0054,4.25,4.39,12.7062,KB
http_req_waiting_sum,127451.27,102814.37,54750.53,200152.01,0.8067,72700.7403,-796299.22,1051201.76,12.7062,ms
active_decode_throughput_per_user_max,372.65,33.09,349.26,396.05,0.0888,23.3954,75.39,669.92,12.7062,tokens/sec/user
reasoning_token_count_std,8.32,11.77,0.00,16.64,1.4142,8.3225,-97.42,114.07,12.7062,tokens
http_req_blocked_p1,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,ms
prefill_throughput_per_user_min,2865.05,3978.84,51.58,5678.52,1.3888,2813.4682,-32883.45,38613.55,12.7062,tokens/sec/user
credit_to_start_latency_p95,1.49,0.01,1.48,1.49,0.0054,0.0057,1.42,1.56,12.7062,ms
http_req_connection_overhead_p5,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,ms
total_usage_prompt_cache_read_tokens_avg,241664.00,98474.52,172032.00,311296.00,0.4075,69632.0000,-643094.45,1126422.45,12.7062,tokens
effective_latency_p75,4011.55,63.01,3966.99,4056.11,0.0157,44.5582,3445.39,4577.72,12.7062,ms
http_req_connection_reused_p50,1.00,0.00,1.00,1.00,0.0000,0.0000,1.00,1.00,12.7062,ratio
credit_to_start_latency_p25,1.34,0.01,1.33,1.34,0.0057,0.0054,1.27,1.41,12.7062,ms
http_req_connection_reused_p90,1.00,0.00,1.00,1.00,0.0000,0.0000,1.00,1.00,12.7062,ratio
http_req_data_sent_p1,4.07,0.04,4.05,4.10,0.0089,0.0256,3.75,4.40,12.7062,KB
http_req_blocked_min,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,ms
effective_latency_avg,4243.91,402.02,3959.65,4528.18,0.0947,284.2687,631.94,7855.89,12.7062,ms
usage_completion_tokens_p5,512.00,0.00,512.00,512.00,0.0000,0.0000,512.00,512.00,12.7062,tokens
http_req_chunks_sent_std,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,count
effective_prefill_concurrency_max,4.00,0.00,4.00,4.00,0.0000,0.0000,4.00,4.00,12.7062,requests
http_req_data_sent_min,3.94,0.00,3.94,3.94,0.0000,0.0000,3.94,3.94,12.7062,KB
usage_prompt_cache_read_tokens_p50,1024.00,0.00,1024.00,1024.00,0.0000,0.0000,1024.00,1024.00,12.7062,tokens
usage_prompt_cache_read_tokens_p90,1024.00,0.00,1024.00,1024.00,0.0000,0.0000,1024.00,1024.00,12.7062,tokens
output_token_count_sum,nan,nan,273.00,273.00,nan,nan,nan,nan,nan,tokens
time_to_first_token_std,1538.48,2171.07,3.30,3073.66,1.4112,1535.1805,-17967.84,21044.80,12.7062,ms
active_prefill_throughput_avg,14755.75,12563.40,5872.08,23639.41,0.8514,8883.6630,-98121.90,127633.39,12.7062,tokens/sec
effective_decode_throughput_avg,483.62,45.80,451.24,516.00,0.0947,32.3825,72.16,895.08,12.7062,tokens/sec
usage_reasoning_tokens_p99,512.00,0.00,512.00,512.00,0.0000,0.0000,512.00,512.00,12.7062,tokens
prefill_throughput_per_user_p75,6181.65,56.63,6141.61,6221.69,0.0092,40.0420,5672.87,6690.43,12.7062,tokens/sec/user
effective_concurrency_std,0.08,0.00,0.08,0.09,0.0482,0.0028,0.05,0.12,12.7062,requests
http_req_chunks_received_p95,498.92,0.11,498.85,499.00,0.0002,0.0750,497.97,499.88,12.7062,count
time_to_first_output_token_std,nan,nan,0.00,0.00,nan,nan,nan,nan,nan,ms
prefill_throughput_per_user_avg,5644.90,704.22,5146.94,6142.86,0.1248,497.9594,-682.27,11972.07,12.7062,tokens/sec/user
active_decode_throughput_p50,561.97,1.11,561.18,562.75,0.0020,0.7840,552.00,571.93,12.7062,tokens/sec
http_req_connecting_p99,1.49,0.08,1.43,1.54,0.0540,0.0568,0.77,2.21,12.7062,ms
http_req_connection_reused_max,1.00,0.00,1.00,1.00,0.0000,0.0000,1.00,1.00,12.7062,ratio
http_req_blocked_p75,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,ms
http_req_chunks_received_p25,463.38,0.53,463.00,463.75,0.0011,0.3750,458.61,468.14,12.7062,count
http_req_duration_std,1543.01,2165.19,11.99,3074.03,1.4032,1531.0235,-17910.49,20996.51,12.7062,ms
osl_mismatch_diff_pct_p5,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,%
http_req_connecting_p10,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,ms
http_req_blocked_avg,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,ms
e2e_output_token_throughput_p50,129.19,0.27,128.99,129.38,0.0021,0.1940,126.72,131.65,12.7062,tokens/sec/user
usage_reasoning_tokens_p1,512.00,0.00,512.00,512.00,0.0000,0.0000,512.00,512.00,12.7062,tokens
http_req_sending_p99,1.79,0.07,1.74,1.84,0.0387,0.0490,1.17,2.41,12.7062,ms
http_req_data_sent_p75,4.62,0.00,4.62,4.62,0.0010,0.0033,4.58,4.66,12.7062,KB
output_token_throughput_per_user_p99,136.09,0.13,135.99,136.18,0.0010,0.0923,134.91,137.26,12.7062,tokens/sec/user
inter_token_latency_p50,7.39,0.00,7.39,7.39,0.0001,0.0004,7.39,7.40,12.7062,ms
usage_prompt_cache_read_tokens_max,1024.00,0.00,1024.00,1024.00,0.0000,0.0000,1024.00,1024.00,12.7062,tokens
inter_token_latency_p90,7.42,0.00,7.42,7.42,0.0003,0.0017,7.40,7.44,12.7062,ms
http_req_sending_p10,0.08,0.00,0.08,0.08,0.0206,0.0012,0.07,0.10,12.7062,ms
output_token_throughput_per_user_p10,134.78,0.04,134.75,134.82,0.0003,0.0307,134.39,135.18,12.7062,tokens/sec/user
usage_prompt_tokens_p95,1107.00,0.00,1107.00,1107.00,0.0000,0.0000,1107.00,1107.00,12.7062,tokens
http_req_data_sent_avg,4.53,0.00,4.53,4.53,0.0005,0.0017,4.51,4.55,12.7062,KB
http_req_dns_lookup_p5,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,ms
http_req_connecting_p1,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,ms
usage_reasoning_tokens_min,375.50,193.04,239.00,512.00,0.5141,136.5000,-1358.90,2109.90,12.7062,tokens
usage_prompt_tokens_p25,1107.00,0.00,1107.00,1107.00,0.0000,0.0000,1107.00,1107.00,12.7062,tokens
inter_chunk_latency_p99,15.17,0.02,15.16,15.18,0.0010,0.0108,15.03,15.31,12.7062,ms
inter_chunk_latency_p10,7.19,0.00,7.19,7.19,0.0003,0.0016,7.17,7.21,12.7062,ms
http_req_connecting_min,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,ms
http_req_sending_p1,0.08,0.00,0.08,0.08,0.0122,0.0007,0.07,0.09,12.7062,ms
http_req_data_received_std,3.81,0.05,3.77,3.85,0.0140,0.0377,3.33,4.29,12.7062,KB
output_token_throughput_per_user_p1,134.29,0.08,134.24,134.35,0.0006,0.0558,133.58,135.00,12.7062,tokens/sec/user
http_req_total_p10,3948.02,8.47,3942.03,3954.01,0.0021,5.9912,3871.89,4024.14,12.7062,ms
http_req_sending_min,0.08,0.00,0.08,0.08,0.0081,0.0004,0.07,0.08,12.7062,ms
effective_prefill_concurrency_p95,2.00,2.83,0.00,4.00,1.4142,2.0000,-23.41,27.41,12.7062,requests
output_token_throughput_per_user_min,134.23,0.09,134.17,134.30,0.0007,0.0647,133.41,135.05,12.7062,tokens/sec/user
credit_to_start_latency_p99,2.44,0.11,2.36,2.51,0.0442,0.0761,1.47,3.41,12.7062,ms
inter_chunk_latency_p1,6.44,0.01,6.43,6.45,0.0020,0.0091,6.32,6.56,12.7062,ms
effective_latency_p50,3964.72,8.37,3958.80,3970.63,0.0021,5.9150,3889.56,4039.88,12.7062,ms
http_req_waiting_p99,10822.10,15037.14,189.23,21454.97,1.3895,10632.8670,-124281.28,145925.49,12.7062,ms
http_req_receiving_std,10.55,1.26,9.66,11.45,0.1198,0.8941,-0.81,21.91,12.7062,ms
http_req_waiting_p10,176.77,0.35,176.53,177.02,0.0020,0.2442,173.67,179.87,12.7062,ms
decode_duration_p5,3761.00,4.75,3757.65,3764.36,0.0013,3.3563,3718.36,3803.65,12.7062,ms
reasoning_token_count_p95,512.00,0.00,512.00,512.00,0.0000,0.0000,512.00,512.00,12.7062,tokens
inter_chunk_latency_min,2.37,0.26,2.18,2.55,0.1114,0.1864,-0.00,4.73,12.7062,ms
usage_reasoning_tokens_p75,512.00,0.00,512.00,512.00,0.0000,0.0000,512.00,512.00,12.7062,tokens
http_req_total_p1,3936.14,9.05,3929.74,3942.54,0.0023,6.3998,3854.83,4017.46,12.7062,ms
output_sequence_length_p5,512.00,0.00,512.00,512.00,0.0000,0.0000,512.00,512.00,12.7062,tokens
active_prefill_throughput_p50,12454.06,17177.00,308.09,24600.04,1.3792,12145.9757,-141875.19,166783.32,12.7062,tokens/sec
usage_reasoning_tokens_avg,511.49,0.72,510.98,512.00,0.0014,0.5093,505.02,517.96,12.7062,tokens
reasoning_token_count_p25,512.00,0.00,512.00,512.00,0.0000,0.0000,512.00,512.00,12.7062,tokens
active_prefill_throughput_p90,24600.99,526.24,24228.88,24973.09,0.0214,372.1054,19872.94,29329.04,12.7062,tokens/sec
http_req_connecting_p75,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,ms
effective_decode_throughput_p50,538.24,23.09,521.92,554.56,0.0429,16.3244,330.82,745.66,12.7062,tokens/sec
http_req_waiting_p1,175.49,0.57,175.08,175.89,0.0033,0.4053,170.34,180.64,12.7062,ms
http_req_total_min,3935.55,9.18,3929.06,3942.04,0.0023,6.4887,3853.10,4018.00,12.7062,ms
http_req_connecting_avg,0.02,0.00,0.02,0.02,0.1048,0.0016,0.00,0.04,12.7062,ms
input_sequence_length_p5,1107.00,0.00,1107.00,1107.00,0.0000,0.0000,1107.00,1107.00,12.7062,tokens
http_req_connection_overhead_std,0.32,0.02,0.30,0.33,0.0650,0.0145,0.13,0.50,12.7062,ms
http_req_chunks_sent_p95,1.00,0.00,1.00,1.00,0.0000,0.0000,1.00,1.00,12.7062,count
prefill_throughput_per_user_p50,6089.77,103.40,6016.66,6162.89,0.0170,73.1132,5160.78,7018.76,12.7062,tokens/sec/user
http_req_sending_p75,0.11,0.00,0.10,0.11,0.0162,0.0012,0.09,0.12,12.7062,ms
output_token_count_p10,nan,nan,273.00,273.00,nan,nan,nan,nan,nan,tokens
