metric,mean,std,min,max,cv,se,ci_low,ci_high,t_critical,unit
http_req_connecting_p50,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,ms
reasoning_token_count_sum,663926.50,3493.81,661456.00,666397.00,0.0053,2470.5000,632535.82,695317.18,12.7062,tokens
nvidia_average_gpu_power_avg,926.67,0.18,926.54,926.79,0.0002,0.1239,925.09,928.24,12.7062,W
osl_mismatch_diff_pct_min,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,%
active_prefill_throughput_per_user_p50,957.07,49.07,922.37,991.77,0.0513,34.6964,516.21,1397.93,12.7062,tokens/sec/user
effective_prefill_throughput_std,20354.54,211.83,20204.75,20504.32,0.0104,149.7832,18451.36,22257.71,12.7062,tokens/sec
http_req_chunks_received_p10,507.00,0.00,507.00,507.00,0.0000,0.0000,507.00,507.00,12.7062,count
http_req_data_sent_max,4.92,0.00,4.92,4.92,0.0000,0.0000,4.92,4.92,12.7062,KB
total_usage_prompt_tokens_avg,2860329.00,0.00,2860329.00,2860329.00,0.0000,0.0000,2860329.00,2860329.00,12.7062,tokens
http_req_blocked_sum,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,ms
time_to_second_token_p10,21.86,0.04,21.84,21.89,0.0016,0.0253,21.54,22.19,12.7062,ms
http_req_chunks_received_avg,509.29,0.04,509.26,509.32,0.0001,0.0285,508.93,509.65,12.7062,count
effective_decode_throughput_p95,5795.03,7.38,5789.82,5800.25,0.0013,5.2155,5728.76,5861.30,12.7062,tokens/sec
usage_prompt_cache_read_tokens_p10,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,tokens
http_req_connection_overhead_p99,3.35,0.03,3.33,3.37,0.0094,0.0222,3.07,3.63,12.7062,ms
http_req_receiving_avg,6272.45,30.57,6250.84,6294.06,0.0049,21.6139,5997.82,6547.08,12.7062,ms
usage_completion_tokens_max,512.00,0.00,512.00,512.00,0.0000,0.0000,512.00,512.00,12.7062,tokens
usage_completion_tokens_std,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,tokens
total_output_tokens_avg,712329.50,3493.81,709859.00,714800.00,0.0049,2470.5000,680938.82,743720.18,12.7062,tokens
e2e_output_token_throughput_p25,70.38,0.05,70.34,70.41,0.0007,0.0330,69.96,70.79,12.7062,tokens/sec/user
http_req_chunks_received_p50,510.00,0.00,510.00,510.00,0.0000,0.0000,510.00,510.00,12.7062,count
e2e_output_token_throughput_p95,71.56,0.44,71.25,71.88,0.0062,0.3137,67.58,75.55,12.7062,tokens/sec/user
http_req_connecting_max,21.60,2.18,20.05,23.14,0.1010,1.5425,2.00,41.20,12.7062,ms
credit_to_start_latency_sum,7500.02,266.23,7311.77,7688.27,0.0355,188.2499,5108.08,9891.96,12.7062,ms
http_req_receiving_p50,6223.86,154.34,6114.73,6333.00,0.0248,109.1342,4837.18,7610.54,12.7062,ms
http_req_connecting_std,0.67,0.06,0.63,0.71,0.0872,0.0415,0.15,1.20,12.7062,ms
http_req_dns_lookup_p90,0.00,0.00,0.00,0.00,inf,0.0000,0.00,0.00,12.7062,ms
active_prefill_throughput_per_user_max,3770.99,37.74,3744.30,3797.67,0.0100,26.6869,3431.90,4110.07,12.7062,tokens/sec/user
time_to_first_token_p5,602.11,0.79,601.55,602.67,0.0013,0.5609,594.98,609.24,12.7062,ms

Aggregation Type,confidence
Total Runs,2
Successful Runs,2
Confidence Level,0.95
Run Labels,"['run_0001', 'run_0002']"
Cooldown Seconds,60.0
Variation Label,phases.profiling.concurrency=64
Variation Values,{'phases.profiling.concurrency': 64}
Sweep Mode,repeated
Model,unsloth/Qwen3.8-27B-NVFP4
